2023-06-14 23:32:19,229 - logger name:exp/ECL-Informer2023-06-14-23:32:19.229476/ECL-Informer.log
2023-06-14 23:32:19,230 - params : {'conf': 'ECL-Informer', 'data_name': 'electricity', 'iteration': 1, 'auto_test': 1, 'load': False, 'build_graph': False, 'root_path': '', 'exp_path': 'exp/', 'val_test_mix': False, 'end_phase': 1, 'x_len': 96, 'y_len': 96, 'device': device(type='cuda', index=1), '/* model related args*/': '//', 'model_name': 'informer', 'label_len': 48, 'features': 'M', 'target': 'OT', 'graph_input': False, 'individual': False, 'test_model_path': '/Disk/fhyega/code/PatchTST/PatchTST_supervised/checkpoints/electricity_96_96_Informer_custom_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc3_ebtimeF_dtTrue_Exp_0/checkpoint.pth', 'e_layers': 2, 'd_layers': 1, 'factor': 3, 'n_heads': 8, 'd_model': 512, 'd_ff': 2048, 'dropout': 0.05, 'fc_dropout': 0.05, 'head_dropout': 0, 'patch_len': 16, 'stride': 8, 'des': 'Exp', 'padding_patch': 'end', 'revin': 1, 'affine': 0, 'subtract_last': 0, 'decomposition': 0, 'kernel_size': 25, 'output_attention': 0, 'embed_type': 0, 'activation': 'gelu', 'distil': 1, 'linear_output': 0, '/*train related args*/': '//', 'train': True, 'epoch': 100, 'batch_size': 128, 'lr': 0.0001, 'loss': 'mse', '/*dataset related args*/': '//', 'save_data_path': 'data/ECL/', 'data_process': True, 'embed': 'timeF', 'freq': 'h', 'begin_phase': 1, 'phase_len_ratio': 0.7, 'val_ratio': 0.33, 'graph_size': 321, '/*strategy related args*/': '//', 'strategy': 'incremental', 'increase': False, 'detect': False, 'detect_strategy': 'feature', 'replay': False, 'replay_strategy': 'random', 'repaly_num_samples': 100, 'ewc': False, 'ewc_strategy': 'ewc', 'ewc_lambda': 0.0001, 'subgraph_train': False, 'num_hops': 2, 'logname': 'ECL-Informer', 'time': '2023-06-14-23:32:19.229476', 'path': 'exp/ECL-Informer2023-06-14-23:32:19.229476', 'pred_len': 96, 'logger': <Logger __main__ (INFO)>}
2023-06-14 23:32:19,230 - [*] phase 1 start training
2023-06-14 23:36:26,700 - [*] phase 1 Dataset load!
2023-06-14 23:39:35,517 - [*] phase 1 Training start
2023-06-14 23:40:29,332 - epoch:0, training loss:0.7278 validation loss:0.5021
2023-06-14 23:41:12,998 - epoch:1, training loss:0.4609 validation loss:0.4060
2023-06-14 23:41:56,614 - epoch:2, training loss:0.2943 validation loss:0.3377
2023-06-14 23:42:40,749 - epoch:3, training loss:0.2358 validation loss:0.2980
2023-06-14 23:43:24,797 - epoch:4, training loss:0.2081 validation loss:0.2894
2023-06-14 23:44:09,085 - epoch:5, training loss:0.1939 validation loss:0.2838
2023-06-14 23:44:54,535 - epoch:6, training loss:0.1833 validation loss:0.2705
2023-06-14 23:45:40,331 - epoch:7, training loss:0.1741 validation loss:0.2695
2023-06-14 23:46:26,514 - epoch:8, training loss:0.1679 validation loss:0.2654
2023-06-14 23:47:12,617 - epoch:9, training loss:0.1620 validation loss:0.2594
2023-06-14 23:47:59,577 - epoch:10, training loss:0.1565 validation loss:0.2500
2023-06-14 23:48:46,058 - epoch:11, training loss:0.1517 validation loss:0.2562
2023-06-14 23:49:33,456 - epoch:12, training loss:0.1472 validation loss:0.2592
2023-06-14 23:50:22,355 - epoch:13, training loss:0.1440 validation loss:0.2410
2023-06-14 23:51:10,579 - epoch:14, training loss:0.1409 validation loss:0.2441
2023-06-14 23:51:56,902 - epoch:15, training loss:0.1377 validation loss:0.2423
2023-06-14 23:52:45,182 - epoch:16, training loss:0.1354 validation loss:0.2438
2023-06-14 23:53:33,537 - epoch:17, training loss:0.1330 validation loss:0.2400
2023-06-14 23:54:23,159 - epoch:18, training loss:0.1305 validation loss:0.2424
2023-06-14 23:55:11,536 - epoch:19, training loss:0.1284 validation loss:0.2434
2023-06-14 23:55:58,266 - epoch:20, training loss:0.1269 validation loss:0.2410
2023-06-14 23:56:47,753 - epoch:21, training loss:0.1249 validation loss:0.2454
2023-06-14 23:57:36,454 - epoch:22, training loss:0.1229 validation loss:0.2394
2023-06-14 23:58:26,651 - epoch:23, training loss:0.1214 validation loss:0.2438
2023-06-14 23:59:16,381 - epoch:24, training loss:0.1196 validation loss:0.2415
2023-06-15 00:00:06,692 - epoch:25, training loss:0.1182 validation loss:0.2376
2023-06-15 00:00:55,868 - epoch:26, training loss:0.1169 validation loss:0.2385
