2023-06-25 16:42:49,557 - logger name:exp/ECL-Informer2023-06-25-16:42:49.557520/ECL-Informer.log
2023-06-25 16:42:49,558 - params : {'conf': 'ECL-Informer', 'data_name': 'electricity', 'iteration': 1, 'auto_test': 1, 'load': False, 'build_graph': False, 'root_path': '', 'exp_path': 'exp/', 'val_test_mix': False, 'end_phase': 1, 'pred_len': 96, 'device': device(type='cuda', index=0), '/* model related args*/': '//', 'model_name': 'informer', 'seq_len': 48, 'label_len': 24, 'features': 'M', 'target': 'OT', 'graph_input': False, 'individual': False, 'test_model_path': '/Disk/fhyega/code/PatchTST/PatchTST_supervised/checkpoints/electricity_96_96_Informer_custom_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc3_ebtimeF_dtTrue_Exp_0/checkpoint.pth', 'e_layers': 2, 'd_layers': 1, 'factor': 3, 'n_heads': 8, 'd_model': 512, 'd_ff': 2048, 'dropout': 0.05, 'fc_dropout': 0.05, 'head_dropout': 0.0, 'patch_len': 16, 'stride': 8, 'des': 'Exp', 'padding_patch': 'end', 'revin': 1, 'affine': 0, 'subtract_last': 0, 'decomposition': 0, 'kernel_size': 25, 'output_attention': 0, 'embed_type': 0, 'activation': 'gelu', 'lradj': 'type3', 'distil': 1, 'linear_output': 0, '/*train related args*/': '//', 'train': True, 'epoch': 100, 'batch_size': 128, 'lr': 0.0001, 'loss': 'mse', '/*dataset related args*/': '//', 'save_data_path': 'data/ECL/', 'data_process': False, 'embed': 'timeF', 'freq': 'h', 'begin_phase': 0, 'phase_len': 26304, 'val_ratio': 0.33, 'graph_size': 321, '/*strategy related args*/': '//', 'strategy': 'incremental', 'increase': False, 'detect': False, 'detect_strategy': 'feature', 'replay': False, 'replay_strategy': 'random', 'repaly_num_samples': 100, 'ewc': False, 'ewc_strategy': 'ewc', 'ewc_lambda': 0.0001, 'subgraph_train': False, 'num_hops': 2, 'logname': 'ECL-Informer', 'time': '2023-06-25-16:42:49.557520', 'path': 'exp/ECL-Informer2023-06-25-16:42:49.557520', 'num_workers': 4, 'logger': <Logger __main__ (INFO)>}
2023-06-25 16:42:49,558 - [*] phase 0 start training
2023-06-25 16:42:51,426 - [*] phase 0 Dataset load!
2023-06-25 16:42:52,432 - [*] phase 0 Training start
2023-06-25 16:43:27,711 - epoch:0, training loss:1.1957 validation loss:0.9884
2023-06-25 16:44:02,079 - epoch:1, training loss:0.6857 validation loss:0.5182
2023-06-25 16:44:37,480 - epoch:2, training loss:0.4345 validation loss:0.3606
2023-06-25 16:45:12,618 - epoch:3, training loss:0.2901 validation loss:0.3109
2023-06-25 16:45:47,838 - epoch:4, training loss:0.2405 validation loss:0.2708
2023-06-25 16:46:22,975 - epoch:5, training loss:0.2132 validation loss:0.2508
2023-06-25 16:46:58,202 - epoch:6, training loss:0.1980 validation loss:0.2393
2023-06-25 16:47:33,370 - epoch:7, training loss:0.1891 validation loss:0.2346
2023-06-25 16:48:08,605 - epoch:8, training loss:0.1818 validation loss:0.2307
2023-06-25 16:48:43,683 - epoch:9, training loss:0.1754 validation loss:0.2259
2023-06-25 16:49:18,779 - epoch:10, training loss:0.1708 validation loss:0.2241
2023-06-25 16:49:53,968 - epoch:11, training loss:0.1666 validation loss:0.2235
2023-06-25 16:50:29,058 - epoch:12, training loss:0.1633 validation loss:0.2230
2023-06-25 16:51:04,153 - epoch:13, training loss:0.1604 validation loss:0.2208
2023-06-25 16:51:39,270 - epoch:14, training loss:0.1576 validation loss:0.2175
2023-06-25 16:52:14,351 - epoch:15, training loss:0.1555 validation loss:0.2152
2023-06-25 16:52:49,425 - epoch:16, training loss:0.1533 validation loss:0.2166
2023-06-25 16:53:24,724 - epoch:17, training loss:0.1516 validation loss:0.2163
2023-06-25 16:53:59,873 - epoch:18, training loss:0.1501 validation loss:0.2160
2023-06-25 16:54:35,243 - epoch:19, training loss:0.1488 validation loss:0.2132
2023-06-25 16:55:10,464 - epoch:20, training loss:0.1477 validation loss:0.2129
2023-06-25 16:55:45,579 - epoch:21, training loss:0.1466 validation loss:0.2116
2023-06-25 16:56:20,759 - epoch:22, training loss:0.1455 validation loss:0.2132
2023-06-25 16:56:55,940 - epoch:23, training loss:0.1448 validation loss:0.2123
2023-06-25 16:57:31,074 - epoch:24, training loss:0.1442 validation loss:0.2117
2023-06-25 16:58:06,343 - epoch:25, training loss:0.1433 validation loss:0.2119
2023-06-25 16:58:41,750 - epoch:26, training loss:0.1429 validation loss:0.2122
2023-06-25 16:59:17,022 - epoch:27, training loss:0.1421 validation loss:0.2125
2023-06-25 16:59:52,196 - epoch:28, training loss:0.1416 validation loss:0.2119
2023-06-25 17:00:27,593 - epoch:29, training loss:0.1412 validation loss:0.2103
2023-06-25 17:01:02,713 - epoch:30, training loss:0.1407 validation loss:0.2099
2023-06-25 17:01:37,821 - epoch:31, training loss:0.1404 validation loss:0.2110
2023-06-25 17:02:13,073 - epoch:32, training loss:0.1401 validation loss:0.2098
2023-06-25 17:02:48,102 - epoch:33, training loss:0.1397 validation loss:0.2107
2023-06-25 17:03:23,185 - epoch:34, training loss:0.1395 validation loss:0.2109
2023-06-25 17:03:58,368 - epoch:35, training loss:0.1393 validation loss:0.2101
2023-06-25 17:04:33,669 - epoch:36, training loss:0.1390 validation loss:0.2097
2023-06-25 17:05:08,946 - epoch:37, training loss:0.1388 validation loss:0.2098
2023-06-25 17:05:44,082 - epoch:38, training loss:0.1387 validation loss:0.2098
2023-06-25 17:06:19,030 - epoch:39, training loss:0.1385 validation loss:0.2096
