2023-08-23 16:02:50,300 - logger name:exp/ECL-PatchTST2023-08-23-16:02:50.300394/ECL-PatchTST.log
2023-08-23 16:02:50,300 - params : {'loss': 'huber', 'conf': 'ECL-PatchTST', 'data_name': 'ETTh2', 'iteration': 1, 'train': 1, 'load': True, 'build_graph': False, 'same_init': True, 'grad_norm': False, 'refiner_residual': 0, 'root_path': '', 'exp_path': 'exp/', 'val_test_mix': False, 'pred_len': 96, 'noise_rate': 0.5, 'device': device(type='cuda', index=1), 'test_model_path': '/Disk/fhyega/code/BASE/exp/ECL-PatchTST2023-08-22-20:19:56.785959/0/best_model.pkl', 'idx': -1, 'aligner': 1, 'always_align': 1, 'refiner': 1, 'rec_block_num': 1, 'enhance': 1, 'enhance_type': 5, 'seed': 34, 'batch_size': 128, 'share_head': 0, 'add_noise': 1, 'jitter_sigma': 2.0, 'slope_rate': 0.01, 'slope_range': 0.5, 'alpha': 10.0, 'beta': 1.0, 'gamma': 0.15, 'feature_jittering': 1, 'rec_intra_feature': 0, 'rec_ori': 1, 'mid_dim': 128, 'test_en': 0, 'debugger': 0, 'omega': 1.0, 'theta': 1.1, 'mask_border': 1, 'sup_weight': 50.0, 'rec_length_ratio': 0.95, 'ref_dropout': 0.0, 'ref_block_num': 2, 'add_FFN': 0, 'add_residual': 0, 'rec_all': 0, '/* model related args*/': '//', 'model_name': 'PatchTST', 'seq_len': 336, 'label_len': 48, 'features': 'M', 'target': 'OT', 'graph_input': False, 'individual': False, 'e_layers': 3, 'd_layers': 1, 'factor': 1, 'n_heads': 16, 'd_model': 128, 'd_ff': 256, 'dropout': 0.2, 'fc_dropout': 0.2, 'head_dropout': 0.0, 'patch_len': 16, 'stride': 8, 'des': 'Exp', 'padding_patch': 'end', 'revin': 1, 'affine': 0, 'subtract_last': 0, 'decomposition': 0, 'kernel_size': 25, 'output_attention': 0, 'embed_type': 0, 'activation': 'gelu', 'lradj': 'TST', 'distil': 1, 'linear_output': 1, 'pct_start': 0.2, '/*train related args*/': '//', 'epoch': 30, 'lr': 0.0001, '/*dataset related args*/': '//', 'save_data_path': 'data/ECL/', 'data_process': True, 'embed': 'timeF', 'freq': 'h', 'begin_phase': 0, 'end_phase': 1, 'phase_len': 26304, 'val_ratio': 0.33, 'graph_size': 321, '/*strategy related args*/': '//', 'strategy': 'incremental', 'increase': False, 'detect': False, 'detect_strategy': 'feature', 'replay': False, 'replay_strategy': 'random', 'repaly_num_samples': 100, 'ewc': False, 'ewc_strategy': 'ewc', 'ewc_lambda': 0.0001, 'subgraph_train': False, 'num_hops': 2, 'logname': 'ECL-PatchTST', 'time': '2023-08-23-16:02:50.300394', 'path': 'exp/ECL-PatchTST2023-08-23-16:02:50.300394', 'num_workers': 4, 'start_train': 0, 'train_mode': 'pretrain', 'get_score': False, 'use_cm': True, 'logger': <Logger __main__ (INFO)>}
2023-08-23 16:02:50,301 - [*] phase 0 start training
0 26304
train 8209
val 2785
test 2785
2023-08-23 16:02:50,493 - [*] phase 0 Dataset load!
2023-08-23 16:02:51,521 - [*] phase 0 Training start
train 8209
2023-08-23 16:03:21,443 - epoch:0, training loss:0.2223 validation loss:0.1619
train 8209
vs, vt 0.1619003186510368 0.1647822740064426
Updating learning rate to 1.0463629820836433e-05
Updating learning rate to 1.0463629820836433e-05
train 8209
tensor(0.2674, device='cuda:1') tensor(0.0284, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2672, device='cuda:1') tensor(0.0328, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2795, device='cuda:1') tensor(0.0301, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2703, device='cuda:1') tensor(0.0198, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2516, device='cuda:1') tensor(0.0252, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2742, device='cuda:1') tensor(0.0287, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2913, device='cuda:1') tensor(0.0287, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2572, device='cuda:1') tensor(0.0285, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2686, device='cuda:1') tensor(0.0314, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2751, device='cuda:1') tensor(0.0303, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2669, device='cuda:1') tensor(0.0270, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2718, device='cuda:1') tensor(0.0319, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2716, device='cuda:1') tensor(0.0241, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2724, device='cuda:1') tensor(0.0258, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2709, device='cuda:1') tensor(0.0375, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2462, device='cuda:1') tensor(0.0213, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2657, device='cuda:1') tensor(0.0201, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2645, device='cuda:1') tensor(0.0311, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2510, device='cuda:1') tensor(0.0229, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2674, device='cuda:1') tensor(0.0350, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2383, device='cuda:1') tensor(0.0208, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2624, device='cuda:1') tensor(0.0399, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2624, device='cuda:1') tensor(0.0285, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2531, device='cuda:1') tensor(0.0266, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2391, device='cuda:1') tensor(0.0280, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2395, device='cuda:1') tensor(0.0209, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2603, device='cuda:1') tensor(0.0311, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2416, device='cuda:1') tensor(0.0224, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2283, device='cuda:1') tensor(0.0230, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2547, device='cuda:1') tensor(0.0320, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2569, device='cuda:1') tensor(0.0305, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2493, device='cuda:1') tensor(0.0295, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2347, device='cuda:1') tensor(0.0192, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2333, device='cuda:1') tensor(0.0232, device='cuda:1', grad_fn=<MeanBackward0>)
